id,original,surface,pronunciation,type,field,era,birth_year,death_year,nobel,gender,country,status,description,image,image_page
817,チャールズ・マイスナー,チャールズ・マイスナー,チャールズ・マイスナー,full,物理,現代,1932,2023,no,男性,アメリカ合衆国,物故,アメリカ合衆国の物理学者。メリーランド大学教授で、主に一般相対性理論宇宙論についての研究を行っている。,http://commons.wikimedia.org/wiki/Special:FilePath/CharlesMisner2009%2001.jpg,https://commons.wikimedia.org/wiki/File:CharlesMisner2009_01.jpg
818,チャールズ・ヤング,ヤング,ヤング,family,物理/天文学,近代,1834,1908,no,男性,アメリカ合衆国,物故,一連の天文学の優れた教科書の著者であり、1902年の著書Manual of Astronomyは。,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Augustus%20Young.jpg,https://commons.wikimedia.org/wiki/File:Charles_Augustus_Young.jpg
818,チャールズ・ヤング,チャールズ・ヤング,チャールズ・ヤング,full,物理/天文学,近代,1834,1908,no,男性,アメリカ合衆国,物故,一連の天文学の優れた教科書の著者であり、1902年の著書Manual of Astronomyは。,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Augustus%20Young.jpg,https://commons.wikimedia.org/wiki/File:Charles_Augustus_Young.jpg
819,チンターマニー・ラーオ,ラーオ,ラーオ,family,物理/化学,現代,1934,NA,no,男性,インド,存命,遷移金属酸化物やナノ材料研究を先導した固体化学のパイオニア。,http://commons.wikimedia.org/wiki/Special:FilePath/Chintamani%20Nagesa%20Ramachandra%20Rao%20-%20Kolkata%202004-12-17%2003649%20Cropped.jpg,https://commons.wikimedia.org/wiki/File:Chintamani_Nagesa_Ramachandra_Rao_-_Kolkata_2004-12-17_03649_Cropped.jpg
819,チンターマニー・ラーオ,チンターマニー・ラーオ,チンターマニー・ラーオ,full,物理/化学,現代,1934,NA,no,男性,インド,存命,遷移金属酸化物やナノ材料研究を先導した固体化学のパイオニア。,http://commons.wikimedia.org/wiki/Special:FilePath/Chintamani%20Nagesa%20Ramachandra%20Rao%20-%20Kolkata%202004-12-17%2003649%20Cropped.jpg,https://commons.wikimedia.org/wiki/File:Chintamani_Nagesa_Ramachandra_Rao_-_Kolkata_2004-12-17_03649_Cropped.jpg
820,ティム・バーナーズ＝リー,バーナーズ＝リー,バーナーズ・リー,family,物理/計算機科学,現代,1955,NA,no,男性,イギリス,存命,ロバート・カイリューとともにWorld Wide Web（WWW）を考案し、ハイパーテキストシステムを実装・開発した人物である。,http://commons.wikimedia.org/wiki/Special:FilePath/LS3%204919%20%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:LS3_4919_%28cropped%29.jpg
820,ティム・バーナーズ＝リー,ティム・バーナーズ＝リー,ティム・バーナーズ・リー,full,物理/計算機科学,現代,1955,NA,no,男性,イギリス,存命,ロバート・カイリューとともにWorld Wide Web（WWW）を考案し、ハイパーテキストシステムを実装・開発した人物である。,http://commons.wikimedia.org/wiki/Special:FilePath/LS3%204919%20%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:LS3_4919_%28cropped%29.jpg
821,テオドール・カルツァ,カルツァ,カルツァ,family,物理/数学,近代,1885,1954,no,男性,ドイツ帝国/ナチス・ドイツ/ヴァイマル共和政/西ドイツ,物故,五次元時空間の場の方程式に関連するカルツァ＝クライン理論で著名。,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/scientist/sc_f277ce778f.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/scientist/sc_f277ce778f.svg
821,テオドール・カルツァ,テオドール・カルツァ,テオドール・カルツァ,full,物理/数学,近代,1885,1954,no,男性,ドイツ帝国/ナチス・ドイツ/ヴァイマル共和政/西ドイツ,物故,五次元時空間の場の方程式に関連するカルツァ＝クライン理論で著名。,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/scientist/sc_f277ce778f.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/scientist/sc_f277ce778f.svg
822,テオドール・スヴェドベリ,スヴェドベリ,スヴェドベリ,family,物理/化学,近代,1884,1971,yes,男性,スウェーデン,物故,1912年ウプサラ大学の化学科の教授に就任した。1926年にノーベル化学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/The-svedberg-1.jpg,https://commons.wikimedia.org/wiki/File:The-svedberg-1.jpg
822,テオドール・スヴェドベリ,テオドール・スヴェドベリ,テオドール・スヴェドベリ,full,物理/化学,近代,1884,1971,yes,男性,スウェーデン,物故,1912年ウプサラ大学の化学科の教授に就任した。1926年にノーベル化学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/The-svedberg-1.jpg,https://commons.wikimedia.org/wiki/File:The-svedberg-1.jpg
823,テオフィル・ド・ドンデ,ドンデ,ドンデ,family,物理/化学/数学,近代,1872,1957,no,男性,ベルギー,物故,数学者としては、積分不変量の理論と変分原理の展開に関心があり、「種と変種の理論に応用した変分計算」に関する論文を著し、数理生物学の草分けとなった。,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9ophile%20Ernest%20de%20Donder.jpg,https://commons.wikimedia.org/wiki/File:Th%C3%A9ophile_Ernest_de_Donder.jpg
823,テオフィル・ド・ドンデ,テオフィル・ド・ドンデ,テオフィル・ド・ドンデ,full,物理/化学/数学,近代,1872,1957,no,男性,ベルギー,物故,数学者としては、積分不変量の理論と変分原理の展開に関心があり、「種と変種の理論に応用した変分計算」に関する論文を著し、数理生物学の草分けとなった。,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9ophile%20Ernest%20de%20Donder.jpg,https://commons.wikimedia.org/wiki/File:Th%C3%A9ophile_Ernest_de_Donder.jpg
824,テオフィル＝ジュール・ペルーズ,ペルーズ,ペルーズ,family,物理/化学,近代,1807,1867,no,男性,フランス,物故,ニトロセルロース(綿火薬)を発見し、爆薬化学の基礎を築いた化学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9ophile-Jules%20Pelouze.png,https://commons.wikimedia.org/wiki/File:Th%C3%A9ophile-Jules_Pelouze.png
824,テオフィル＝ジュール・ペルーズ,テオフィル＝ジュール・ペルーズ,テオフィル・ジュール・ペルーズ,full,物理/化学,近代,1807,1867,no,男性,フランス,物故,ニトロセルロース(綿火薬)を発見し、爆薬化学の基礎を築いた化学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9ophile-Jules%20Pelouze.png,https://commons.wikimedia.org/wiki/File:Th%C3%A9ophile-Jules_Pelouze.png
825,テオプラストス,テオプラストス,テオプラストス,full,物理,古代,前370,前286,no,男性,アテナイ,物故,古代ギリシアのレスボス島生まれの哲学者、博物学者、植物学者である。植物研究における先駆的な功績から「植物学の祖」と呼ばれる。,http://commons.wikimedia.org/wiki/Special:FilePath/Teofrasto%20Orto%20botanico%20head.jpg,https://commons.wikimedia.org/wiki/File:Teofrasto_Orto_botanico_head.jpg
827,ディルク・フリムー,フリムー,フリムー,family,物理/天文学,現代,1941,NA,no,男性,ベルギー,存命,上層大気観測装置の開発とATLAS-1実験を担い、大気物理研究に貢献した。,http://commons.wikimedia.org/wiki/Special:FilePath/Frimout.jpg,https://commons.wikimedia.org/wiki/File:Frimout.jpg
827,ディルク・フリムー,ディルク・フリムー,ディルク・フリムー,full,物理/天文学,現代,1941,NA,no,男性,ベルギー,存命,上層大気観測装置の開発とATLAS-1実験を担い、大気物理研究に貢献した。,http://commons.wikimedia.org/wiki/Special:FilePath/Frimout.jpg,https://commons.wikimedia.org/wiki/File:Frimout.jpg
828,ディヴィッド・ブリュースター,ブリュースター,ブリュースター,family,物理/数学/天文学,近代,1781,1868,no,男性,イギリス/グレートブリテン及びアイルランド連合王国,物故,偏光に関するブリュースターの法則を発見し、万華鏡を発明した物理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/David-Brewster.jpg,https://commons.wikimedia.org/wiki/File:David-Brewster.jpg
828,ディヴィッド・ブリュースター,ディヴィッド・ブリュースター,ディヴィッド・ブリュースター,full,物理/数学/天文学,近代,1781,1868,no,男性,イギリス/グレートブリテン及びアイルランド連合王国,物故,偏光に関するブリュースターの法則を発見し、万華鏡を発明した物理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/David-Brewster.jpg,https://commons.wikimedia.org/wiki/File:David-Brewster.jpg
829,デイビッド・エドワード・ヒューズ,ヒューズ,ヒューズ,family,物理,近代,1831,1900,no,男性,アメリカ合衆国/グレートブリテン及びアイルランド連合王国,物故,印刷電信機やカーボン・マイクロフォンなどを発明した。,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Edward%20Hughes.jpg,https://commons.wikimedia.org/wiki/File:David_Edward_Hughes.jpg
829,デイビッド・エドワード・ヒューズ,デイビッド・エドワード・ヒューズ,デイビッド・エドワード・ヒューズ,full,物理,近代,1831,1900,no,男性,アメリカ合衆国/グレートブリテン及びアイルランド連合王国,物故,印刷電信機やカーボン・マイクロフォンなどを発明した。,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Edward%20Hughes.jpg,https://commons.wikimedia.org/wiki/File:David_Edward_Hughes.jpg
830,デイヴィッド・ドイッチュ,ドイッチュ,ドイッチュ,family,物理/計算機科学,現代,1953,NA,no,男性,イギリス,存命,イギリスの物理学者である。オックスフォード大学クラレンドン研究所量子計算センター(CQC)原子・レーザー物理学科の客員教授。,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Deutsch.jpg,https://commons.wikimedia.org/wiki/File:David_Deutsch.jpg
830,デイヴィッド・ドイッチュ,デイヴィッド・ドイッチュ,デイヴィッド・ドイッチュ,full,物理/計算機科学,現代,1953,NA,no,男性,イギリス,存命,イギリスの物理学者である。オックスフォード大学クラレンドン研究所量子計算センター(CQC)原子・レーザー物理学科の客員教授。,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Deutsch.jpg,https://commons.wikimedia.org/wiki/File:David_Deutsch.jpg
834,デニス・シアマ,シアマ,シアマ,family,物理/天文学,現代,1926,1999,no,男性,イギリス,物故,イギリス・イングランドの物理学者である。自身や指導した学生たちの研究により、第二次世界大戦後のイギリスの物理学の発展に大きな役割を果たした。,http://commons.wikimedia.org/wiki/Special:FilePath/Sciama.jpg,https://commons.wikimedia.org/wiki/File:Sciama.jpg
834,デニス・シアマ,デニス・シアマ,デニス・シアマ,full,物理/天文学,現代,1926,1999,no,男性,イギリス,物故,イギリス・イングランドの物理学者である。自身や指導した学生たちの研究により、第二次世界大戦後のイギリスの物理学の発展に大きな役割を果たした。,http://commons.wikimedia.org/wiki/Special:FilePath/Sciama.jpg,https://commons.wikimedia.org/wiki/File:Sciama.jpg
835,デヴィッド・ボーム,ボーム,ボーム,family,物理,現代,1917,1992,no,男性,アメリカ合衆国/イギリス/ブラジル,物故,理論物理学、哲学、神経心理学およびマンハッタン計画に大きな影響を及ぼした、アメリカ合衆国の物理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Bohm.jpg,https://commons.wikimedia.org/wiki/File:David_Bohm.jpg
835,デヴィッド・ボーム,デヴィッド・ボーム,デヴィッド・ボーム,full,物理,現代,1917,1992,no,男性,アメリカ合衆国/イギリス/ブラジル,物故,理論物理学、哲学、神経心理学およびマンハッタン計画に大きな影響を及ぼした、アメリカ合衆国の物理学者。,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Bohm.jpg,https://commons.wikimedia.org/wiki/File:David_Bohm.jpg
836,デービッド・ワインランド,ワインランド,ワインランド,family,物理,現代,1944,NA,yes,男性,アメリカ合衆国,存命,個々の量子系を測定し操作するイオントラップ実験法を開発し、2012年ノーベル物理学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Wineland%202008.jpg,https://commons.wikimedia.org/wiki/File:David_Wineland_2008.jpg
836,デービッド・ワインランド,デービッド・ワインランド,デービッド・ワインランド,full,物理,現代,1944,NA,yes,男性,アメリカ合衆国,存命,個々の量子系を測定し操作するイオントラップ実験法を開発し、2012年ノーベル物理学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Wineland%202008.jpg,https://commons.wikimedia.org/wiki/File:David_Wineland_2008.jpg
837,トゥーリオ・レッジェ,レッジェ,レッジェ,family,物理,現代,1931,2014,no,男性,イタリア/イタリア王国,物故,素粒子の高エネルギー散乱を記述するレッジェ理論（レッジェ極）を考案した。,http://commons.wikimedia.org/wiki/Special:FilePath/Tullio%20Regge.jpg,https://commons.wikimedia.org/wiki/File:Tullio_Regge.jpg
837,トゥーリオ・レッジェ,トゥーリオ・レッジェ,トゥーリオ・レッジェ,full,物理,現代,1931,2014,no,男性,イタリア/イタリア王国,物故,素粒子の高エネルギー散乱を記述するレッジェ理論（レッジェ極）を考案した。,http://commons.wikimedia.org/wiki/Special:FilePath/Tullio%20Regge.jpg,https://commons.wikimedia.org/wiki/File:Tullio_Regge.jpg
838,トゥーリオ・レヴィ＝チヴィタ,レヴィ＝チヴィタ,レヴィ・チヴィタ,family,物理/数学,近代,1873,1941,no,男性,イタリア王国,物故,テンソル解析学（絶対微分学）に貢献し、レヴィ＝チヴィタ記号（エディントンのイプシロン）の考案者として名高い。,http://commons.wikimedia.org/wiki/Special:FilePath/Levi-civita.jpg,https://commons.wikimedia.org/wiki/File:Levi-civita.jpg
838,トゥーリオ・レヴィ＝チヴィタ,トゥーリオ・レヴィ＝チヴィタ,トゥーリオ・レヴィ・チヴィタ,full,物理/数学,近代,1873,1941,no,男性,イタリア王国,物故,テンソル解析学（絶対微分学）に貢献し、レヴィ＝チヴィタ記号（エディントンのイプシロン）の考案者として名高い。,http://commons.wikimedia.org/wiki/Special:FilePath/Levi-civita.jpg,https://commons.wikimedia.org/wiki/File:Levi-civita.jpg
