id,original,surface,pronunciation,type1,type2,generation,genus,rarity,height_m,weight_kg,description,image,image_page
1102,ニューラ（ヒスイのすがた）,ヒスイニューラ,ヒスイニューラ,かくとう,どく,8,かぎづめポケモン,NA,0.9,27.0,かぎづめポケモン。かくとう・どくタイプ。初登場はソード・シールド。高さ0.9m、重さ27.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_e0eb012861.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1102,ニューラ（ヒスイのすがた）,ニューラ（ヒスイのすがた）,ニューラヒスイのすがた,かくとう,どく,8,かぎづめポケモン,NA,0.9,27.0,かぎづめポケモン。かくとう・どくタイプ。初登場はソード・シールド。高さ0.9m、重さ27.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_e0eb012861.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
215,ヒメグマ,ヒメグマ,ヒメグマ,ノーマル,NA,2,こぐまポケモン,NA,0.6,8.8,こぐまポケモン。ノーマルタイプ。初登場は金・銀。高さ0.6m、重さ8.8kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_461bc2e6d9.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
216,リングマ,リングマ,リングマ,ノーマル,NA,2,とうみんポケモン,NA,1.8,125.8,とうみんポケモン。ノーマルタイプ。初登場は金・銀。高さ1.8m、重さ125.8kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_3d0a718619.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
217,マグマッグ,マグマッグ,マグマッグ,ほのお,NA,2,ようがんポケモン,NA,0.7,35.0,ようがんポケモン。ほのおタイプ。初登場は金・銀。高さ0.7m、重さ35.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_8d7edec88c.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
218,マグカルゴ,マグカルゴ,マグカルゴ,ほのお,いわ,2,ようがんポケモン,NA,0.8,55.0,ようがんポケモン。ほのお・いわタイプ。初登場は金・銀。高さ0.8m、重さ55.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_deed17ee43.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
219,ウリムー,ウリムー,ウリムー,こおり,じめん,2,いのぶたポケモン,NA,0.4,6.5,いのぶたポケモン。こおり・じめんタイプ。初登場は金・銀。高さ0.4m、重さ6.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_90a6b8bd3b.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
220,イノムー,イノムー,イノムー,こおり,じめん,2,いのししポケモン,NA,1.1,55.8,いのししポケモン。こおり・じめんタイプ。初登場は金・銀。高さ1.1m、重さ55.8kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_c3eb80c0c3.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
221,サニーゴ,サニーゴ,サニーゴ,みず,いわ,2,さんごポケモン,NA,0.6,5.0,さんごポケモン。みず・いわタイプ。初登場は金・銀。高さ0.6m、重さ5.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_757ae90e60.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1103,サニーゴ（ガラルのすがた）,サニーゴ,サニーゴ,ゴースト,NA,8,さんごポケモン,NA,0.6,0.5,さんごポケモン。ゴーストタイプ。初登場はソード・シールド。高さ0.6m、重さ0.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_85e407a0e6.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1103,サニーゴ（ガラルのすがた）,ガラルサニーゴ,ガラルサニーゴ,ゴースト,NA,8,さんごポケモン,NA,0.6,0.5,さんごポケモン。ゴーストタイプ。初登場はソード・シールド。高さ0.6m、重さ0.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_85e407a0e6.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1103,サニーゴ（ガラルのすがた）,サニーゴ（ガラルのすがた）,サニーゴガラルのすがた,ゴースト,NA,8,さんごポケモン,NA,0.6,0.5,さんごポケモン。ゴーストタイプ。初登場はソード・シールド。高さ0.6m、重さ0.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_85e407a0e6.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
222,テッポウオ,テッポウオ,テッポウオ,みず,NA,2,ふんしゃポケモン,NA,0.6,12.0,ふんしゃポケモン。みずタイプ。初登場は金・銀。高さ0.6m、重さ12.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_8cc3b06d79.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
223,オクタン,オクタン,オクタン,みず,NA,2,ふんしゃポケモン,NA,0.9,28.5,ふんしゃポケモン。みずタイプ。初登場は金・銀。高さ0.9m、重さ28.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_d23a3960b7.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
224,デリバード,デリバード,デリバード,こおり,ひこう,2,はこびやポケモン,NA,0.9,16.0,はこびやポケモン。こおり・ひこうタイプ。初登場は金・銀。高さ0.9m、重さ16.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_e78e401f83.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
225,マンタイン,マンタイン,マンタイン,みず,ひこう,2,カイトポケモン,NA,2.1,220.0,カイトポケモン。みず・ひこうタイプ。初登場は金・銀。高さ2.1m、重さ220.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_ecd13ecbfd.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
226,エアームド,エアームド,エアームド,はがね,ひこう,2,よろいどりポケモン,NA,1.7,50.5,よろいどりポケモン。はがね・ひこうタイプ。初登場は金・銀。高さ1.7m、重さ50.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_94cb019be9.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1104,メガエアームド,メガエアームド,メガエアームド,はがね,ひこう,9,よろいどりポケモン,NA,1.7,40.4,よろいどりポケモン。はがね・ひこうタイプ。初登場はスカーレット・バイオレット。高さ1.7m、重さ40.4kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_16b173c2da.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
227,デルビル,デルビル,デルビル,あく,ほのお,2,ダークポケモン,NA,0.6,10.8,ダークポケモン。あく・ほのおタイプ。初登場は金・銀。高さ0.6m、重さ10.8kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_abbc24c5e7.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
228,ヘルガー,ヘルガー,ヘルガー,あく,ほのお,2,ダークポケモン,NA,1.4,35.0,ダークポケモン。あく・ほのおタイプ。初登場は金・銀。高さ1.4m、重さ35.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_71b1dd7864.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1105,メガヘルガー,メガヘルガー,メガヘルガー,あく,ほのお,6,ダークポケモン,NA,1.9,49.5,ダークポケモン。あく・ほのおタイプ。初登場はX・Y。高さ1.9m、重さ49.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_04ae9a0862.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
229,キングドラ,キングドラ,キングドラ,みず,ドラゴン,2,ドラゴンポケモン,NA,1.8,152.0,ドラゴンポケモン。みず・ドラゴンタイプ。初登場は金・銀。高さ1.8m、重さ152.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_7a42c17046.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
230,ゴマゾウ,ゴマゾウ,ゴマゾウ,じめん,NA,2,ながはなポケモン,NA,0.5,33.5,ながはなポケモン。じめんタイプ。初登場は金・銀。高さ0.5m、重さ33.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_87ee6f692b.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
231,ドンファン,ドンファン,ドンファン,じめん,NA,2,よろいポケモン,NA,1.1,120.0,よろいポケモン。じめんタイプ。初登場は金・銀。高さ1.1m、重さ120.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_c40e6bb761.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
232,ポリゴン2,ポリゴン2,ポリゴン2,ノーマル,NA,2,バーチャルポケモン,NA,0.6,32.5,バーチャルポケモン。ノーマルタイプ。初登場は金・銀。高さ0.6m、重さ32.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_54cdc86f23.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
233,オドシシ,オドシシ,オドシシ,ノーマル,NA,2,おおツノポケモン,NA,1.4,71.2,おおツノポケモン。ノーマルタイプ。初登場は金・銀。高さ1.4m、重さ71.2kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_2f7b747a87.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
234,ドーブル,ドーブル,ドーブル,ノーマル,NA,2,えかきポケモン,NA,1.2,58.0,えかきポケモン。ノーマルタイプ。初登場は金・銀。高さ1.2m、重さ58.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_e85de9159c.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
235,バルキー,バルキー,バルキー,かくとう,NA,2,けんかポケモン,NA,0.7,21.0,けんかポケモン。かくとうタイプ。初登場は金・銀。高さ0.7m、重さ21.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_20129d3cfd.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
236,カポエラー,カポエラー,カポエラー,かくとう,NA,2,さかだちポケモン,NA,1.4,48.0,さかだちポケモン。かくとうタイプ。初登場は金・銀。高さ1.4m、重さ48.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_2ed3ff4d00.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
237,ムチュール,ムチュール,ムチュール,こおり,エスパー,2,くちづけポケモン,NA,0.4,6.0,くちづけポケモン。こおり・エスパータイプ。初登場は金・銀。高さ0.4m、重さ6.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_a39064cce7.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
238,エレキッド,エレキッド,エレキッド,でんき,NA,2,でんきポケモン,NA,0.6,23.5,でんきポケモン。でんきタイプ。初登場は金・銀。高さ0.6m、重さ23.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f7230dd755.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
239,ブビィ,ブビィ,ブビィ,ほのお,NA,2,ひだねポケモン,NA,0.7,21.4,ひだねポケモン。ほのおタイプ。初登場は金・銀。高さ0.7m、重さ21.4kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_5533181a93.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
240,ミルタンク,ミルタンク,ミルタンク,ノーマル,NA,2,ちちうしポケモン,NA,1.2,75.5,ちちうしポケモン。ノーマルタイプ。初登場は金・銀。高さ1.2m、重さ75.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_eb3bb3a17c.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
241,ハピナス,ハピナス,ハピナス,ノーマル,NA,2,しあわせポケモン,NA,1.5,46.8,しあわせポケモン。ノーマルタイプ。初登場は金・銀。高さ1.5m、重さ46.8kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_9a7777990e.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
242,ライコウ,ライコウ,ライコウ,でんき,NA,2,いかずちポケモン,伝説,1.9,178.0,いかずちポケモン。でんきタイプ。初登場は金・銀。伝説のポケモン。高さ1.9m、重さ178.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_6de7507c67.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
243,エンテイ,エンテイ,エンテイ,ほのお,NA,2,かざんポケモン,伝説,2.1,198.0,かざんポケモン。ほのおタイプ。初登場は金・銀。伝説のポケモン。高さ2.1m、重さ198.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_45f859f610.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
244,スイクン,スイクン,スイクン,みず,NA,2,オーロラポケモン,伝説,2.0,187.0,オーロラポケモン。みずタイプ。初登場は金・銀。伝説のポケモン。高さ2.0m、重さ187.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_56e9f1999c.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
245,ヨーギラス,ヨーギラス,ヨーギラス,いわ,じめん,2,いわはだポケモン,NA,0.6,72.0,いわはだポケモン。いわ・じめんタイプ。初登場は金・銀。高さ0.6m、重さ72.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_db5ebcffe3.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
246,サナギラス,サナギラス,サナギラス,いわ,じめん,2,だんがんポケモン,NA,1.2,152.0,だんがんポケモン。いわ・じめんタイプ。初登場は金・銀。高さ1.2m、重さ152.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_e42710cd29.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
