id,original,surface,pronunciation,type,image,image_page,birth_year,death_year,nationality,field,achievement
110,呉 航澄,航澄,こうちょう,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0111.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,16世紀,中国,暦法・観測学,水時計観測に基づく季節変化を反映した改暦案の作成
111,ラヴィニア・コルセッティ,コルセッティ,コルセッティ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0112.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,16世紀,不明,イタリア,物質論・錬金術・初期化学,鉱石加熱時の揮発成分と変質性の体系的記録
111,ラヴィニア・コルセッティ,ラヴィニア・コルセッティ,ラヴィニア コルセッティ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0112.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,16世紀,不明,イタリア,物質論・錬金術・初期化学,鉱石加熱時の揮発成分と変質性の体系的記録
111,ラヴィニア・コルセッティ,ラヴィニア,ラヴィニア,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0112.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,16世紀,不明,イタリア,物質論・錬金術・初期化学,鉱石加熱時の揮発成分と変質性の体系的記録
112,ハサン・セリク,セリク,セリク,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0113.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1574年,17世紀,トルコ,物質論・錬金術・初期化学,複数樹脂と金属の加熱相互作用記録の体系化
112,ハサン・セリク,ハサン・セリク,ハサン セリク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0113.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1574年,17世紀,トルコ,物質論・錬金術・初期化学,複数樹脂と金属の加熱相互作用記録の体系化
112,ハサン・セリク,ハサン,ハサン,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0113.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1574年,17世紀,トルコ,物質論・錬金術・初期化学,複数樹脂と金属の加熱相互作用記録の体系化
113,マドレーヌ・デュヴァル,デュヴァル,デュヴァル,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0114.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,フランス,物質論・錬金術・初期化学,湿潤性混合物由来煙霧の精製法考案
113,マドレーヌ・デュヴァル,マドレーヌ・デュヴァル,マドレーヌ デュヴァル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0114.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,フランス,物質論・錬金術・初期化学,湿潤性混合物由来煙霧の精製法考案
113,マドレーヌ・デュヴァル,マドレーヌ,マドレーヌ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0114.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,フランス,物質論・錬金術・初期化学,湿潤性混合物由来煙霧の精製法考案
114,山城 弥一郎,山城,やましろ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0115.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,16世紀,日本,物質論・錬金術・初期化学,硫黄鉱と植物灰の相互反応過程の記録
114,山城 弥一郎,山城 弥一郎,やましろやいちろう,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0115.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,16世紀,日本,物質論・錬金術・初期化学,硫黄鉱と植物灰の相互反応過程の記録
114,山城 弥一郎,弥一郎,やいちろう,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0115.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,16世紀,日本,物質論・錬金術・初期化学,硫黄鉱と植物灰の相互反応過程の記録
115,エレノア・ウィットモア,ウィットモア,ウィットモア,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0116.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,英国,物質論・錬金術・初期化学,有機と金属の融合反応による生成物の記録と分類
115,エレノア・ウィットモア,エレノア・ウィットモア,エレノア ウィットモア,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0116.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,英国,物質論・錬金術・初期化学,有機と金属の融合反応による生成物の記録と分類
115,エレノア・ウィットモア,エレノア,エレノア,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0116.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,英国,物質論・錬金術・初期化学,有機と金属の融合反応による生成物の記録と分類
116,ロレンツォ・ベッランディ,ベッランディ,ベッランディ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0117.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,イタリア,自然哲学,割石時の自然音響特性の初期研究
116,ロレンツォ・ベッランディ,ロレンツォ・ベッランディ,ロレンツォ ベッランディ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0117.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,イタリア,自然哲学,割石時の自然音響特性の初期研究
116,ロレンツォ・ベッランディ,ロレンツォ,ロレンツォ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0117.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,イタリア,自然哲学,割石時の自然音響特性の初期研究
117,イザベッラ・リナルディ,リナルディ,リナルディ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0118.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,イタリア,自然哲学,樹液流動と環境変化の連関に関する哲学的論考
117,イザベッラ・リナルディ,イザベッラ・リナルディ,イザベッラ リナルディ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0118.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,イタリア,自然哲学,樹液流動と環境変化の連関に関する哲学的論考
117,イザベッラ・リナルディ,イザベッラ,イザベッラ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0118.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,イタリア,自然哲学,樹液流動と環境変化の連関に関する哲学的論考
118,ブノワ・ルモワン,ルモワン,ルモワン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0119.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,フランス,自然哲学,微気候と動物行動の関係の自然哲学的考察
118,ブノワ・ルモワン,ブノワ・ルモワン,ブノワ・ルモワン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0119.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,フランス,自然哲学,微気候と動物行動の関係の自然哲学的考察
118,ブノワ・ルモワン,ブノワ,ブノワ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0119.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,15世紀,不明,フランス,自然哲学,微気候と動物行動の関係の自然哲学的考察
119,ノヴァコフスカ・エルジュビェタ,ノヴァコフスカ,ノヴァコフスカ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0120.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,16世紀,17世紀中葉,ポーランド,自然哲学,ポーランド各地の鉱山気体成分の比較記録
119,ノヴァコフスカ・エルジュビェタ,ノヴァコフスカ・エルジュビェタ,ノヴァコフスカ エルジュビェタ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0120.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,16世紀,17世紀中葉,ポーランド,自然哲学,ポーランド各地の鉱山気体成分の比較記録
119,ノヴァコフスカ・エルジュビェタ,エルジュビェタ,エルジュビェタ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0120.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,16世紀,17世紀中葉,ポーランド,自然哲学,ポーランド各地の鉱山気体成分の比較記録
120,ハティジェ・ユルドゥルム,ユルドゥルム,ユルドゥルム,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0121.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,17世紀,不明,トルコ,光学,金属板による光線反射の実験的定量法の考案
120,ハティジェ・ユルドゥルム,ハティジェ・ユルドゥルム,ハティジェ ユルドゥルム,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0121.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,17世紀,不明,トルコ,光学,金属板による光線反射の実験的定量法の考案
120,ハティジェ・ユルドゥルム,ハティジェ,ハティジェ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0121.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,17世紀,不明,トルコ,光学,金属板による光線反射の実験的定量法の考案
121,ガブリエル・モレル,モレル,モレル,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0122.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,17世紀,不明,フランス,光学,多様なガラス製造法の光屈折特性実証
121,ガブリエル・モレル,ガブリエル・モレル,ガブリエル モレル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0122.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,17世紀,不明,フランス,光学,多様なガラス製造法の光屈折特性実証
121,ガブリエル・モレル,ガブリエル,ガブリエル,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0122.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,17世紀,不明,フランス,光学,多様なガラス製造法の光屈折特性実証
122,タデウシュ・ザレフスキ,ザレフスキ,ザレフスキ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0123.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,17世紀,18世紀,ポーランド,光学,装飾ガラス越しの光分布記述法の開発
122,タデウシュ・ザレフスキ,タデウシュ・ザレフスキ,タデウシュ ザレフスキ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0123.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,17世紀,18世紀,ポーランド,光学,装飾ガラス越しの光分布記述法の開発
