id,original,surface,pronunciation,type,prefecture,parent,status,population,code,description,image,image_page,wikidata
4097,平井村,平井村,ヒライムラ,full,東京都,,former,,,東京都の西部、西多摩郡に属していた村。,,,Q11482011
4097,平井村,平井,ヒライ,short,東京都,,former,,,東京都の西部、西多摩郡に属していた村。,,,Q11482011
4098,府中町,府中町,フチュウマチ,full,東京都,,former,,,府中町とは、神奈川県、東京府、東京都北多摩郡にかつて存在した町である。現在の府中市は1954年に新設合併で誕生したもので、本町とは別の自治体である。,,,Q11486057
4098,府中町,府中,フチュウ,short,東京都,,former,,,府中町とは、神奈川県、東京府、東京都北多摩郡にかつて存在した町である。現在の府中市は1954年に新設合併で誕生したもので、本町とは別の自治体である。,,,Q11486057
4099,忠生村,忠生村,タダオムラ,full,東京都,,former,,,かつて東京都南多摩郡に存在した村である。1958年（昭和33年）、隣接する1町2村との合併により町田市となり廃止された。,,,Q11491339
4099,忠生村,忠生,タダオ,short,東京都,,former,,,かつて東京都南多摩郡に存在した村である。1958年（昭和33年）、隣接する1町2村との合併により町田市となり廃止された。,,,Q11491339
4100,恩方村,恩方村,オンガタムラ,full,東京都,,former,,,東京都の南西部、南多摩郡に属していた村。現在の八王子市西部地域の一地区にあたる。恩方村出身の詩人・中村雨紅が、故郷の情景をもとに作詞した童謡『夕焼小焼』で知られる。,,,Q11492252
4100,恩方村,恩方,オンガタ,short,東京都,,former,,,東京都の南西部、南多摩郡に属していた村。現在の八王子市西部地域の一地区にあたる。恩方村出身の詩人・中村雨紅が、故郷の情景をもとに作詞した童謡『夕焼小焼』で知られる。,,,Q11492252
4101,成木村,成木村,ナリキムラ,full,東京都,,former,,,東京都西部の西多摩郡に属していた村である。,,,Q11495487
4101,成木村,成木,ナリキ,short,東京都,,former,,,東京都西部の西多摩郡に属していた村である。,,,Q11495487
4102,戸倉村,戸倉村,トクラムラ,full,東京都,,former,,,東京都の西部、西多摩郡に属していた村。,,,Q11496237
4102,戸倉村,戸倉,トクラ,short,東京都,,former,,,東京都の西部、西多摩郡に属していた村。,,,Q11496237
4103,扇村袋沢村,扇村袋沢村,オウギムラフクロサワムラ,full,東京都,,former,,,東京都小笠原支庁管内にかつて存在した村である。,,,Q733928
4103,扇村袋沢村,扇村袋沢,オウギムラフクロサワ,short,東京都,,former,,,東京都小笠原支庁管内にかつて存在した村である。,,,Q733928
4104,日本橋区,日本橋区,,full,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1878年（明治11年）から1947年（昭和22年）までの期間（東京15区及び35区の時代）に存在した。現在の中央区の北部。,,,Q927789
4104,日本橋区,日本橋,,short,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1878年（明治11年）から1947年（昭和22年）までの期間（東京15区及び35区の時代）に存在した。現在の中央区の北部。,,,Q927789
4105,明治村,明治村,メイジムラ,full,東京都,,former,,,東京府の西部、西多摩郡に属していた村。,,,Q11512367
4105,明治村,明治,メイジ,short,東京都,,former,,,東京府の西部、西多摩郡に属していた村。,,,Q11512367
4106,昭和町,昭和町,ショウワマチ,full,東京都,,former,,,昭和町とは、神奈川県、東京府、東京都北多摩郡にかつて存在した町である。現在の昭島市の東部に位置する。,,,Q11514118
4106,昭和町,昭和,ショウワ,short,東京都,,former,,,昭和町とは、神奈川県、東京府、東京都北多摩郡にかつて存在した町である。現在の昭島市の東部に位置する。,,,Q11514118
4107,末吉村,末吉村,スエヨシムラ,full,東京都,,former,,,末吉村とは、東京都八丈支庁管内にかつて存在した村である。現在の八丈町末吉。,,,Q11519655
4107,末吉村,末吉,スエヨシ,short,東京都,,former,,,末吉村とは、東京都八丈支庁管内にかつて存在した村である。現在の八丈町末吉。,,,Q11519655
4108,本所区,本所区,,full,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1878年（明治11年）から1947年（昭和22年）までの期間（東京15区及び35区の時代）に存在した。現在の墨田区の南部。,,,Q11520362
4108,本所区,本所,,short,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1878年（明治11年）から1947年（昭和22年）までの期間（東京15区及び35区の時代）に存在した。現在の墨田区の南部。,,,Q11520362
4109,本郷区,本郷区,,full,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1878年（明治11年）から1947年（昭和22年）までの期間（東京15区及び35区の時代）に存在した。現在の文京区の東部。,,,Q11520865
4109,本郷区,本郷,,short,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1878年（明治11年）から1947年（昭和22年）までの期間（東京15区及び35区の時代）に存在した。現在の文京区の東部。,,,Q11520865
4110,東秋留村,東秋留村,ヒガシアキルムラ,full,東京都,,former,,,東京都の西部、西多摩郡に属していた村である。,,,Q11528155
4110,東秋留村,東秋留,ヒガシアキル,short,東京都,,former,,,東京都の西部、西多摩郡に属していた村である。,,,Q11528155
4111,桑田村,桑田村,クワタムラ,full,東京都,,former,,,桑田村とは、神奈川県、東京府南多摩郡にかつて存在した村である。現在の日野市の中部に位置する。,,,Q11537588
4111,桑田村,桑田,クワタ,short,東京都,,former,,,桑田村とは、神奈川県、東京府南多摩郡にかつて存在した村である。現在の日野市の中部に位置する。,,,Q11537588
4112,横山村,横山村,ヨコヤマムラ,full,東京都,,former,,,東京都の南西部、南多摩郡に属していた村。,,,Q11542580
4112,横山村,横山,ヨコヤマ,short,東京都,,former,,,東京都の南西部、南多摩郡に属していた村。,,,Q11542580
4113,横田村,横田村,ヨコタムラ,full,東京都,,former,,,神奈川県、東京府、東京都北多摩郡にかつて存在した村である。現在の武蔵村山市の北部に位置する。,,,Q11543385
4113,横田村,横田,ヨコタ,short,東京都,,former,,,神奈川県、東京府、東京都北多摩郡にかつて存在した村である。現在の武蔵村山市の北部に位置する。,,,Q11543385
4114,樫立村,樫立村,カシタテムラ,full,東京都,,former,,,樫立村とは、東京都八丈支庁管内にかつて存在した村である。現在の八丈町樫立。,,,Q11543588
4114,樫立村,樫立,カシタテ,short,東京都,,former,,,樫立村とは、東京都八丈支庁管内にかつて存在した村である。現在の八丈町樫立。,,,Q11543588
4115,殿ヶ谷村,殿ヶ谷村,トノガヤムラ,full,東京都,,former,,,殿ヶ谷村とは、神奈川県、東京府西多摩郡にかつて存在した村である。現在の瑞穂町の東部に位置する。瑞穂町の地名として現存する。,,,Q11547163
4115,殿ヶ谷村,殿ヶ谷,トノガヤ,short,東京都,,former,,,殿ヶ谷村とは、神奈川県、東京府西多摩郡にかつて存在した村である。現在の瑞穂町の東部に位置する。瑞穂町の地名として現存する。,,,Q11547163
4116,氷川町,氷川町,ヒカワマチ,full,東京都,,former,,,東京都の西部、西多摩郡に属していた町である。現在は西多摩郡奥多摩町氷川。,,,Q11549602
4116,氷川町,氷川,ヒカワ,short,東京都,,former,,,東京都の西部、西多摩郡に属していた町である。現在は西多摩郡奥多摩町氷川。,,,Q11549602
4117,沖村,沖村,オキムラ,full,東京都,,former,,,東京都小笠原支庁管内にかつて存在した村である。,,,Q11552512
4117,沖村,沖,オキ,short,東京都,,former,,,東京都小笠原支庁管内にかつて存在した村である。,,,Q11552512
4118,泉津村,泉津村,センヅムラ,full,東京都,,former,,,泉津村とは、東京都大島支庁管内にかつて存在した村である。現在の大島町泉津。,,,Q11554871
4118,泉津村,泉津,センヅ,short,東京都,,former,,,泉津村とは、東京都大島支庁管内にかつて存在した村である。現在の大島町泉津。,,,Q11554871
4119,波浮港村,波浮港村,ハブミナトムラ,full,東京都,,former,,,波浮港村とは、東京都大島支庁管内にかつて存在した村である。現在の大島町波浮港。,,,Q11555567
4119,波浮港村,波浮港,ハブミナト,short,東京都,,former,,,波浮港村とは、東京都大島支庁管内にかつて存在した村である。現在の大島町波浮港。,,,Q11555567
4120,浅川町,浅川町,アサカワマチ,full,東京都,,former,,,東京都の南西部、南多摩郡に属していた町。,,,Q11557102
4120,浅川町,浅川,アサカワ,short,東京都,,former,,,東京都の南西部、南多摩郡に属していた町。,,,Q11557102
4121,浅草区,浅草区,,full,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1878年（明治11年）から1947年（昭和22年）までの期間（東京15区及び35区の時代）に存在した。現在の台東区の東部。,,,Q11557222
4121,浅草区,浅草,,short,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1878年（明治11年）から1947年（昭和22年）までの期間（東京15区及び35区の時代）に存在した。現在の台東区の東部。,,,Q11557222
4122,淀橋区,淀橋区,,full,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1932年（昭和2年）から1947年（昭和22年） までの期間（35区の時代）に存在した。現在の新宿区の西部。,http://commons.wikimedia.org/wiki/Special:FilePath/Yodobashi_bridge_shinjuku_nakano_tokyo_2009.JPG,https://commons.wikimedia.org/wiki/File:Yodobashi_bridge_shinjuku_nakano_tokyo_2009.JPG,Q1258165
4122,淀橋区,淀橋,,short,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1932年（昭和2年）から1947年（昭和22年） までの期間（35区の時代）に存在した。現在の新宿区の西部。,http://commons.wikimedia.org/wiki/Special:FilePath/Yodobashi_bridge_shinjuku_nakano_tokyo_2009.JPG,https://commons.wikimedia.org/wiki/File:Yodobashi_bridge_shinjuku_nakano_tokyo_2009.JPG,Q1258165
4123,深川区,深川区,,full,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1878年（明治11年）から1947年（昭和22年）までの期間（東京15区及び35区の時代）に存在した。,,,Q11559997
4123,深川区,深川,,short,東京都,,former,,,東京府東京市（後に東京都）にかつて存在した区である。1878年（明治11年）から1947年（昭和22年）までの期間（東京15区及び35区の時代）に存在した。,,,Q11559997
