id,original,surface,pronunciation,verified,rank,listing_units,strict_rows,regions,prefectures,description,wikidata,evidence_sources
2910,鳥飼,鳥飼,トリガイ,yes,2282,103,103,86,4,,Q27238292,person_lists|ndl|wikidata_person|jmnedict
7619,黒石,黒石,クロイシ,yes,2282,103,103,78,2,,Q27268298,person_lists|ndl|wikidata_person|jmnedict
5680,下里,下里,シモサト,yes,2314,102,102,63,4,日本の地名、日本人の姓。,Q27238324,ndl|jmnedict
5680,下里,下里,シモザト,yes,2314,102,102,63,4,日本の地名、日本人の姓。,Q27238324,ndl|wikidata_person|jmnedict
3548,中越,中越,ナカコシ,yes,2314,102,102,96,6,,Q27237803,ndl|jmnedict
3548,中越,中越,ナカゴエ,yes,2314,102,102,96,6,,Q27237803,ndl|jmnedict
3548,中越,中越,ナカゴシ,yes,2314,102,102,96,6,,Q27237803,ndl|wikidata_person|jmnedict
14965,仲地,仲地,ナカチ,yes,2314,102,102,50,3,,,person_lists|ndl|jmnedict
572,伊吹,伊吹,イブキ,yes,2314,102,103,96,4,,Q27242983,ndl|wikidata_person|jmnedict
24284,名村,名村,ナムラ,yes,2314,102,103,78,2,,,ndl|jmnedict
3054,堀切,堀切,ホリキリ,yes,2314,102,102,90,5,,Q27181959,ndl|wikidata_person|jmnedict
2033,富沢,富沢,トミサワ,yes,2314,102,103,87,6,,Q39240682,ndl|jmnedict
2033,富沢,富沢,トミザワ,yes,2314,102,103,87,6,,Q39240682,ndl|wikidata_person|jmnedict
6502,文野,文野,フミノ,yes,2314,102,103,69,2,,Q115274243,person_lists|ndl|wikidata_person|jmnedict
3932,梅林,梅林,ウメバヤシ,yes,2314,102,103,84,5,,Q27265729,person_lists|ndl|wikidata_person|jmnedict
1451,森重,森重,モリシゲ,yes,2314,102,102,97,5,,Q27180821,person_lists|ndl|wikidata_person|jmnedict
5206,田和,田和,タワ,yes,2314,102,102,93,3,,Q131384205,person_lists|ndl|wikidata_person|jmnedict
3324,百々,百々,ドド,yes,2314,102,102,86,4,,Q134305135,person_lists|ndl|wikidata_person|jmnedict
3324,百々,百々,トド,no,2314,102,102,86,4,,Q134305135,jmnedict
3324,百々,百々,モモ,yes,2314,102,102,86,4,,Q134305135,ndl|wikidata_person|jmnedict
3355,稲山,稲山,イナヤマ,yes,2314,102,102,70,5,,Q22204375,ndl|wikidata_person|jmnedict
2149,立田,立田,タツタ,yes,2314,102,102,96,4,,Q27307179,person_lists|ndl|jmnedict
2149,立田,立田,タッタ,yes,2314,102,102,96,4,,Q27307179,web_person
2149,立田,立田,タテダ,yes,2314,102,102,96,4,,Q27307179,ndl|wikidata_person|jmnedict
1265,美濃部,美濃部,ミノベ,yes,2314,102,102,75,6,日本の武家。菅原道真の子孫を称する。甲賀武士であり、甲賀忍を形成していた「甲賀五十三家」「甲賀二十一家」のうちの一家である甲賀地方の国人。滋賀県甲賀市水口町の領主。,Q43454220,person_lists|ndl|jmnedict
7237,船本,船本,フナモト,yes,2314,102,102,89,3,,Q27316682,ndl|wikidata_person|jmnedict
7267,菊山,菊山,キクヤマ,yes,2314,102,104,74,2,,Q43611529,ndl|wikidata_person|jmnedict
1743,一瀬,一瀬,イチノセ,yes,2331,101,101,98,5,,Q27157044,person_lists|ndl|wikidata_person|jmnedict
1743,一瀬,一瀬,イチセ,yes,2331,101,101,98,5,,Q27157044,ndl|wikidata_person|jmnedict
15049,仲森,仲森,ナカモリ,yes,2331,101,103,30,2,,,ndl|jmnedict
3632,北脇,北脇,キタワキ,yes,2331,101,101,80,3,,Q86751446,person_lists|ndl|jmnedict
1999,吉森,吉森,ヨシモリ,yes,2331,101,101,90,5,,Q27321542,ndl|wikidata_person|jmnedict
2010,国枝,国枝,クニエダ,yes,2331,101,101,89,3,国枝氏は、日本の氏族のひとつ。,Q27179310,person_lists|ndl|jmnedict
3078,大鳥,大鳥,オオトリ,yes,2331,101,101,80,4,清和源氏と称する武家・士族・華族だった家。,Q134366999,ndl|wikidata_person|jmnedict
1114,奥原,奥原,オクハラ,yes,2331,101,101,94,5,,Q26449849,person_lists|ndl|wikidata_person|jmnedict
4724,安積,安積,アサカ,yes,2331,101,101,90,2,日本人の姓のひとつ。あさか、あつみ など。,Q86829017,ndl|jmnedict
4724,安積,安積,アズミ,yes,2331,101,101,90,2,日本人の姓のひとつ。あさか、あつみ など。,Q86829017,ndl|jmnedict
4724,安積,安積,アヅミ,yes,2331,101,101,90,2,日本人の姓のひとつ。あさか、あつみ など。,Q86829017,web_person|jmnedict
2608,富井,富井,トミイ,yes,2331,101,101,69,5,,Q27238213,person_lists|ndl|wikidata_person|jmnedict
3757,寺谷,寺谷,テラタニ,yes,2331,101,103,87,3,寺谷は日本の地名及び日本人の苗字の一つ。,Q72373326,ndl|wikidata_person|jmnedict
38234,崎田,崎田,サキタ,yes,2331,101,101,92,4,,,ndl|jmnedict
2674,新美,新美,ニイミ,yes,2331,101,101,85,6,,Q26448307,ndl|jmnedict
1447,板野,板野,イタノ,yes,2331,101,101,97,3,,Q27267702,person_lists|ndl|wikidata_person|jmnedict
537,桜田,桜田,サクラダ,yes,2331,101,103,89,8,桜田氏は、越後城氏の末裔と一族内で伝え、伊達持宗の代より伊達家に仕える。伊達成宗、尚宗及び稙宗時代の前半迄は宿老（伊佐早文書 伊達家譜他）。,Q132189607,ndl|wikidata_person|jmnedict
2733,武山,武山,タケヤマ,yes,2331,101,101,86,5,,Q26449967,person_lists|ndl|wikidata_person|jmnedict
3251,武川,武川,タケカワ,yes,2331,101,102,69,6,,Q27179280,ndl|jmnedict
3251,武川,武川,タケガワ,yes,2331,101,102,69,6,,Q27179280,ndl|jmnedict
3251,武川,武川,ムカワ,yes,2331,101,102,69,6,,Q27179280,ndl|jmnedict
6847,浅生,浅生,アサイ,yes,2331,101,101,62,2,,Q40104443,ndl|wikidata_person|jmnedict
6847,浅生,浅生,アサオ,yes,2331,101,101,62,2,,Q40104443,ndl|jmnedict
6847,浅生,浅生,アソウ,yes,2331,101,101,62,2,,Q40104443,ndl|jmnedict
2396,浦井,浦井,ウライ,yes,2331,101,101,77,6,,Q40102717,ndl|wikidata_person|jmnedict
66260,真柄,真柄,マガラ,yes,2331,101,105,63,4,,,ndl|jmnedict
5241,石飛,石飛,イシトビ,yes,2331,101,101,93,2,,Q27237619,ndl|wikidata_person|jmnedict
68972,稲谷,稲谷,イナタニ,yes,2331,101,101,54,2,,,ndl|jmnedict
68972,稲谷,稲谷,イナヤ,yes,2331,101,101,54,2,,,ndl|jmnedict
68972,稲谷,稲谷,イネヤ,no,2331,101,101,54,2,,,jmnedict
2830,能登,能登,ノト,yes,2331,101,101,77,5,「能登」を氏の名とする氏族。古代日本の能登国（現・石川県）の豪族。姓は臣。,Q27157145,person_lists|ndl|wikidata_person|jmnedict
865,藤巻,藤巻,フジマキ,yes,2331,101,103,65,4,,Q26439325,ndl|wikidata_person|jmnedict
4264,赤瀬,赤瀬,アカセ,yes,2331,101,101,89,6,,Q27267731,ndl|jmnedict
3480,長村,長村,ナガムラ,yes,2331,101,103,75,3,,Q27322420,person_lists|ndl|jmnedict
3480,長村,長村,オサムラ,yes,2331,101,103,75,3,,Q27322420,ndl|wikidata_person|jmnedict
4323,阪倉,阪倉,サカクラ,yes,2331,101,101,53,2,,Q124327706,person_lists|ndl|jmnedict
873,一木,一木,イチキ,yes,2357,100,106,56,7,,Q21455087,person_lists|ndl|wikidata_person|jmnedict
873,一木,一木,イチノキ,no,2357,100,106,56,7,,Q21455087,jmnedict
873,一木,一木,イッキ,yes,2357,100,106,56,7,,Q21455087,ndl|wikidata_person|jmnedict
9480,上甲,上甲,ジョウコウ,yes,2357,100,100,85,3,,,person_lists|ndl|jmnedict
9480,上甲,上甲,カミコウ,no,2357,100,100,85,3,,,jmnedict
5726,久川,久川,ヒサカワ,yes,2357,100,100,83,3,,Q18125616,ndl|jmnedict
2976,仙波,仙波,センバ,yes,2357,100,100,91,7,平安時代末期に武蔵国入間郡仙波（現在の埼玉県川越市仙波町）を拠点とし、地頭としてその南部一帯（現在のふじみ野市・富士見市・三芳町周辺まで）を所領した一族。村山党の一支族。,Q27157135,person_lists|ndl|jmnedict
2976,仙波,仙波,センナミ,yes,2357,100,100,91,7,平安時代末期に武蔵国入間郡仙波（現在の埼玉県川越市仙波町）を拠点とし、地頭としてその南部一帯（現在のふじみ野市・富士見市・三芳町周辺まで）を所領した一族。村山党の一支族。,Q27157135,ndl|jmnedict
2984,住谷,住谷,スミタニ,yes,2357,100,100,80,4,,Q27167515,ndl|wikidata_person|jmnedict
2984,住谷,住谷,スミヤ,yes,2357,100,100,80,4,,Q27167515,ndl|wikidata_person|jmnedict
1503,佐々,佐々,ササ,yes,2357,100,101,87,5,佐々氏は日本の氏族の一つ。,Q115029369,ndl|jmnedict
1503,佐々,佐々,サッサ,yes,2357,100,101,87,5,佐々氏は日本の氏族の一つ。,Q115029369,ndl|wikidata_person|jmnedict
21680,北辻,北辻,キタツジ,yes,2357,100,102,54,3,,,ndl|jmnedict
735,呉,呉,オ,yes,2357,100,100,89,4,,Q125499474,person_lists|ndl|jmnedict
735,呉,呉,ゴ,yes,2357,100,100,89,4,,Q125499474,person_lists|ndl|jmnedict
735,呉,呉,クレ,yes,2357,100,100,89,4,,Q125499474,ndl|jmnedict
6076,土性,土性,ドショウ,yes,2357,100,101,49,2,,Q107991856,ndl|jmnedict
2022,大角,大角,オオカド,yes,2357,100,101,90,3,,Q27179325,ndl|jmnedict
2022,大角,大角,オオスミ,yes,2357,100,101,90,3,,Q27179325,ndl|wikidata_person|jmnedict
1241,打越,打越,ウチコシ,yes,2357,100,100,81,3,,Q27242673,person_lists|ndl|jmnedict
1241,打越,打越,ウチゴシ,no,2357,100,100,81,3,,Q27242673,jmnedict
54138,樽本,樽本,タルモト,yes,2357,100,100,92,2,,,ndl|jmnedict
2753,沢本,沢本,サワモト,yes,2357,100,100,91,3,,Q27307926,ndl|wikidata_person|jmnedict
58337,浜井,浜井,ハマイ,yes,2357,100,100,85,4,,,ndl|jmnedict
1718,花城,花城,ハナシロ,yes,2357,100,100,52,3,,Q110255097,ndl|jmnedict
2851,薗田,薗田,ソノダ,yes,2357,100,100,84,5,薗田家：伊勢神宮の社家。本姓は荒木田氏。薗田家 (秩父神社)：秩父神社の社家。本姓は藤原氏。薗田家 (妙慶寺家)：妙慶寺の寺家。,Q27243190,person_lists|ndl|wikidata_person|jmnedict
83745,野山,野山,ノヤマ,yes,2357,100,102,71,4,,,ndl|jmnedict
86272,関岡,関岡,セキオカ,yes,2357,100,103,70,3,,,ndl|jmnedict
9709,上阪,上阪,ウエサカ,yes,2375,99,99,87,4,,,ndl|jmnedict
3536,下西,下西,シタニシ,yes,2375,99,100,85,4,,Q132071289,web_person|jmnedict
3536,下西,下西,シモニシ,yes,2375,99,100,85,4,,Q132071289,ndl|wikidata_person|jmnedict
1292,京極,京極,キョウゴク,yes,2375,99,99,85,4,武家・華族だった日本の氏族。宇多源氏佐々木氏の一流で高氏（道誉）の代に室町幕府創立に功をあげて近江国など五カ国の守護となり、子孫は四職家の一つとして権勢をふるう。,Q47092562,ndl|wikidata_person|jmnedict
5923,出野,出野,イデノ,yes,2375,99,99,71,2,,Q51845771,ndl|jmnedict
21104,勇,勇,イサミ,yes,2375,99,99,86,5,,,ndl|jmnedict
21104,勇,勇,イサム,no,2375,99,99,86,5,,,
5984,南方,南方,ミナカタ,yes,2375,99,99,89,5,,Q64649500,ndl|jmnedict
5984,南方,南方,ミナミガタ,yes,2375,99,99,89,5,,Q64649500,ndl
3034,喜納,喜納,キナ,yes,2375,99,99,70,4,,Q27265293,ndl|wikidata_person|jmnedict
28395,塩路,塩路,シオジ,yes,2375,99,100,84,3,,,ndl|jmnedict
2016,増谷,増谷,マスタニ,yes,2375,99,99,88,3,,Q124617768,person_lists|ndl|wikidata_person|jmnedict
3117,小滝,小滝,コタキ,yes,2375,99,100,80,6,,Q27166930,ndl|wikidata_person|jmnedict
3777,小門,小門,オカド,yes,2375,99,99,60,3,,Q72072588,ndl|jmnedict
3777,小門,小門,コカド,yes,2375,99,99,60,3,,Q72072588,ndl|wikidata_person|jmnedict
3134,山藤,山藤,ヤマフジ,yes,2375,99,99,89,6,,Q27263925,person_lists|ndl|wikidata_person|jmnedict
3134,山藤,山藤,サントウ,yes,2375,99,99,89,6,,Q27263925,ndl|jmnedict
3134,山藤,山藤,サンドウ,yes,2375,99,99,89,6,,Q27263925,ndl|jmnedict
2058,幸,幸,コウ,yes,2375,99,99,91,3,,Q27268385,ndl|wikidata_person|jmnedict
2058,幸,幸,サイワイ,no,2375,99,99,91,3,,Q27268385,jmnedict
2058,幸,幸,サチ,yes,2375,99,99,91,3,,Q27268385,ndl|jmnedict
2058,幸,幸,ミユキ,yes,2375,99,99,91,3,,Q27268385,ndl|wikidata_person
2058,幸,幸,ユキ,yes,2375,99,99,91,3,,Q27268385,ndl|wikidata_person|jmnedict
6575,木全,木全,キマタ,yes,2375,99,99,86,4,,Q27181975,person_lists|ndl|wikidata_person|jmnedict
6606,杉下,杉下,スギシタ,yes,2375,99,99,73,4,,Q27267906,person_lists|ndl|wikidata_person|jmnedict
2365,板井,板井,イタイ,yes,2375,99,99,88,7,,Q27165931,ndl|wikidata_person|jmnedict
1856,武,武,タケ,yes,2375,99,99,81,3,武は、漢姓の一つ。日本、中国、ベトナムなどに分布する。,Q27238093,person_lists|ndl|wikidata_person|jmnedict
1856,武,武,ブ,yes,2375,99,99,81,3,武は、漢姓の一つ。日本、中国、ベトナムなどに分布する。,Q27238093,ndl
3987,池沢,池沢,イケザワ,yes,2375,99,101,75,4,,Q27167682,person_lists|ndl|wikidata_person|jmnedict
61498,炭谷,炭谷,スミタニ,yes,2375,99,99,83,2,,,person_lists|ndl|jmnedict
624,秋葉,秋葉,アキバ,yes,2375,99,100,68,8,,Q26229785,person_lists|ndl|wikidata_person|jmnedict
5343,臼杵,臼杵,ウスキ,yes,2375,99,100,85,4,臼杵氏は、日本の氏族の一つ。大神氏の一族で、大神惟盛が豊後国臼杵荘に入り、地名を取って臼杵氏と称した。戸次氏・佐伯氏・緒方氏などの庶家が出た。,Q27317380,ndl|jmnedict
3393,船田,船田,フナダ,yes,2375,99,99,91,9,,Q43511119,person_lists|ndl|wikidata_person|jmnedict
3395,芝山,芝山,シバヤマ,yes,2375,99,99,69,3,藤原北家勧修寺流の公家、華族。公家としての家格は名家。華族としての爵位は子爵。,Q124256377,ndl|wikidata_person|jmnedict
5358,若原,若原,ワカハラ,yes,2375,99,100,90,5,,Q27267060,person_lists|ndl|wikidata_person|jmnedict
80180,谷上,谷上,タニガミ,yes,2375,99,100,83,3,,,ndl|jmnedict
2475,陣内,陣内,ジンナイ,yes,2375,99,100,77,5,,Q27209101,ndl|wikidata_person|jmnedict
2475,陣内,陣内,ジンノウチ,yes,2375,99,100,77,5,,Q27209101,ndl|wikidata_person|jmnedict
7569,馬越,馬越,ウマコシ,yes,2375,99,99,85,3,,Q27267041,person_lists|ndl|wikidata_person|jmnedict
7569,馬越,馬越,ウマゴエ,no,2375,99,99,85,3,,Q27267041,jmnedict
7569,馬越,馬越,マコシ,yes,2375,99,99,85,3,,Q27267041,ndl|jmnedict
7569,馬越,馬越,マゴシ,yes,2375,99,99,85,3,,Q27267041,ndl|jmnedict
4439,中桐,中桐,ナカギリ,yes,2402,98,99,66,2,,Q49099090,ndl|wikidata_person|jmnedict
2964,五十川,五十川,イソガワ,yes,2402,98,98,80,5,,Q27243015,ndl|wikidata_person|jmnedict
2570,吉尾,吉尾,ヨシオ,yes,2402,98,98,87,4,,Q29511952,person_lists|ndl|wikidata_person|jmnedict
3667,国沢,国沢,クニザワ,yes,2402,98,98,88,2,,Q111397998,person_lists|ndl|jmnedict
3667,国沢,国沢,クニサワ,yes,2402,98,98,88,2,,Q111397998,ndl|jmnedict
3067,大地,大地,オオチ,yes,2402,98,98,80,5,,Q27322373,ndl|jmnedict
3067,大地,大地,ダイチ,yes,2402,98,98,80,5,,Q27322373,ndl|wikidata_person|jmnedict
2285,安芸,安芸,アキ,yes,2402,98,98,90,4,土佐の国人領主。土佐国東部の安芸郡を支配したが、戦国時代に長宗我部元親によって滅ぼされた。,Q39240426,person_lists|ndl|wikidata_person|jmnedict
3100,宮園,宮園,ミヤゾノ,yes,2402,98,98,89,4,,Q27242644,ndl|wikidata_person|jmnedict
2045,山道,山道,ヤマミチ,yes,2402,98,98,76,3,,Q27305625,person_lists|ndl|wikidata_person|jmnedict
2335,新木,新木,アラキ,yes,2402,98,98,65,4,,Q27267977,ndl|jmnedict
58330,浜上,浜上,ハマウエ,yes,2402,98,99,86,2,,,ndl|jmnedict
1558,湯本,湯本,ユモト,yes,2402,98,98,93,6,,Q26439524,person_lists|ndl|wikidata_person|jmnedict
4109,神吉,神吉,カンキ,yes,2402,98,98,88,2,日本の姓。多くは「かんき」と読む。神吉晴夫（かんき出版創業者）、神吉宏充（将棋棋士）など。漫画家の神吉李花の旧ペンネーム。読みは「かみよし」。,Q40106182,person_lists|ndl|jmnedict
1135,神尾,神尾,カミオ,yes,2402,98,98,75,5,,Q26448829,ndl|wikidata_person|jmnedict
2424,竹上,竹上,タケガミ,yes,2402,98,98,85,4,,Q110842755,ndl|jmnedict
1711,笹木,笹木,ササキ,yes,2402,98,98,86,6,,Q65683621,person_lists|ndl|wikidata_person|jmnedict
2429,糸井,糸井,イトイ,yes,2402,98,98,94,3,,Q27156891,person_lists|ndl|wikidata_person|jmnedict
77744,藤戸,藤戸,フジト,yes,2402,98,98,75,3,,,person_lists|ndl|jmnedict
5656,上久保,上久保,カミクボ,yes,2419,97,97,81,2,上久保氏は日本の氏族のひとつ。上窪とも。,Q134495747,ndl|jmnedict
12557,乙部,乙部,オトベ,yes,2419,97,100,62,4,,,ndl|jmnedict
2542,儀間,儀間,ギマ,yes,2419,97,97,46,4,日本（沖縄）の地名、苗字。,Q122176651,ndl|jmnedict
2278,大里,大里,オオサト,yes,2419,97,97,84,6,,Q26450103,person_lists|ndl|wikidata_person|jmnedict
609,大高,大高,オオタカ,yes,2419,97,97,85,4,日本人の姓。大高洋夫など。高等学校に対して使われる略称。学校名に大の文字が入る学校に対して使用される場合が多い。以下に記述。,Q39240068,ndl|jmnedict
609,大高,大高,オオダカ,yes,2419,97,97,85,4,日本人の姓。大高洋夫など。高等学校に対して使われる略称。学校名に大の文字が入る学校に対して使用される場合が多い。以下に記述。,Q39240068,wikidata_person|jmnedict
3725,宇城,宇城,ウシロ,yes,2419,97,97,56,2,日本の姓の1つ。宇城憲治など。,Q39240274,ndl|jmnedict
38395,嶋岡,嶋岡,シマオカ,yes,2419,97,97,85,3,,,ndl|jmnedict
2314,市来,市来,イチキ,yes,2419,97,97,83,3,市来氏は、日本の氏族の一つ。薩摩国市徃（市来）院（現・鹿児島県いちき串木野市及び日置市東市来町）を本貫地とし、大蔵姓を称するが、家祖である大蔵政房の出自は不詳である。,Q27242873,ndl|wikidata_person|jmnedict
6632,松月,松月,マツヅキ,yes,2419,97,99,47,3,,Q39256484,wikidata_person|jmnedict
50536,柏本,柏本,カシモト,yes,2419,97,97,72,4,,,ndl|jmnedict
50536,柏本,柏本,カシワモト,yes,2419,97,97,72,4,,,ndl|jmnedict
5054,横野,横野,ヨコノ,yes,2419,97,99,86,5,,Q27322599,person_lists|ndl|wikidata_person|jmnedict
55836,永友,永友,ナガトモ,yes,2419,97,97,51,4,,,ndl|jmnedict
1081,津島,津島,ツシマ,yes,2419,97,97,87,6,,Q40104928,person_lists|ndl|wikidata_person|jmnedict
60426,滝谷,滝谷,タキヤ,yes,2419,97,98,83,3,,,ndl|jmnedict
4039,片木,片木,カタギ,yes,2419,97,97,51,1,,Q108791411,ndl|jmnedict
2130,片野,片野,カタノ,yes,2419,97,98,94,7,日本人の姓。名家交野家からの分流、物部氏と深い関係とする説がある。「交野（かたの）」と「片野（かたの）」は歴史的に同義として扱われる。,Q26439253,person_lists|ndl|wikidata_person|jmnedict
2795,白沢,白沢,シラサワ,yes,2419,97,99,85,6,,Q27166914,ndl|wikidata_person|jmnedict
2795,白沢,白沢,シロサワ,yes,2419,97,99,85,6,,Q27166914,ndl|jmnedict
3359,立松,立松,タテマツ,yes,2419,97,101,80,4,,Q27242716,person_lists|ndl|wikidata_person|jmnedict
