id,name,class,vertebrate,order,family,description,wikidata,scientific_name,aphia_id,jodc_code,image,image_page,image_group
637,ホンベラ,魚類,脊椎動物,スズキア目,ベラ科,ベラ科に分類され海で生活する魚でホンベラと呼ばれる。,Q596586,Halichoeres tenuispinis,275803,92032761231600,https://upload.wikimedia.org/wikipedia/commons/7/7b/HonBRmesu.jpg,https://commons.wikimedia.org/wiki/File:HonBRmesu.jpg,魚類
638,マトフエフキ,魚類,脊椎動物,スズキア目,フエフキダイ科,フエフキダイ科に分類され海で生活する魚でマトフエフキと呼ばれる。,Q2858865,Lethrinus harak,212063,92032746050100,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Emperador_San_Padro_(Lethrinus_harak)%2C_Anilao%2C_Filipinas%2C_2023-08-23%2C_DD_117.jpg/960px-Emperador_San_Padro_(Lethrinus_harak)%2C_Anilao%2C_Filipinas%2C_2023-08-23%2C_DD_117.jpg,https://commons.wikimedia.org/wiki/File:Emperador%20San%20Padro%20(Lethrinus%20harak)%2C%20Anilao%2C%20Filipinas%2C%202023-08-23%2C%20DD%20117.jpg,魚類
639,マブタシマアジ,魚類,脊椎動物,スズキア目,アジ科,アジ科に分類され海で生活する魚でマブタシマアジと呼ばれる。,Q2199873,Alepes vari,218383,92032724130200,,,魚類
640,ムネエソ,魚類,脊椎動物,ワニトカゲギス目,ムネエソ科,ムネエソ科に分類され海で生活する魚でムネエソと呼ばれる。,Q659253,Sternoptyx diaphana,127314,92030702030100,,,魚類
641,ワカサギ,魚類,脊椎動物,サケ目,キユウリウオ科,キユウリウオ科に分類され海で生活する魚でワカサギと呼ばれる。,Q1039191,Hypomesus nipponensis,279421,92030601030100,,,魚類
642,アカボウズハゼ,魚類,脊椎動物,ハゼア目,ハゼ科,ハゼ科に分類され海で生活する魚でアカボウズハゼと呼ばれる。,Q14337189,Sicyopus zosterophorus,712899,92033402850200,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Sicyopus_zosterophorus.jpg/960px-Sicyopus_zosterophorus.jpg,https://commons.wikimedia.org/wiki/File:Sicyopus%20zosterophorus.jpg,魚類
643,アカメフグ,魚類,脊椎動物,フグ目,フグ科,フグ科に分類され海で生活する魚でアカメフグと呼ばれる。,Q1074501,Takifugu chrysops,278415,92034208011600,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Takifugu_chrysops_Kaikyokan.jpg/960px-Takifugu_chrysops_Kaikyokan.jpg,https://commons.wikimedia.org/wiki/File:Takifugu%20chrysops%20Kaikyokan.jpg,魚類
644,アカメモドキ,魚類,脊椎動物,スズキア目,アカメ科,アカメ科に分類され海で生活する魚でアカメモドキと呼ばれる。,Q1042469,Psammoperca waigiensis,282395,92032701020100,,,魚類
645,イカナゴ,魚類,脊椎動物,スズキア目,イカナゴ科,イカナゴ科に分類され海で生活する魚でイカナゴと呼ばれる。,Q311633,Ammodytes personatus,272967,92032766020100,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Ammodytes_personatus_Himeji.jpg/960px-Ammodytes_personatus_Himeji.jpg,https://commons.wikimedia.org/wiki/File:Ammodytes%20personatus%20Himeji.jpg,魚類
646,イシカリワカサギ,魚類,脊椎動物,サケ目,キユウリウオ科,キユウリウオ科に分類され海で生活する魚でイシカリワカサギと呼ばれる。,Q1074919,Hypomesus olidus,254556,92030601030200,,,魚類
647,イバラヒゲ,魚類,脊椎動物,タラ目,ソコダラ科,ソコダラ科に分類され海で生活する魚でイバラヒゲと呼ばれる。,Q2738457,Coryphaenoides acrolepis,272313,92031705110400,https://upload.wikimedia.org/wikipedia/commons/2/28/Coryphaenoides_acrolepis.jpg,https://commons.wikimedia.org/wiki/File:Coryphaenoides%20acrolepis.jpg,魚類
648,ウロハゼ,魚類,脊椎動物,ハゼア目,ハゼ科,ハゼ科に分類され海で生活する魚でウロハゼと呼ばれる。,Q3269547,Glossogobius olivaceus,276809,92033402670300,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Glossogobius_olivaceus_Gobius.jpg/960px-Glossogobius_olivaceus_Gobius.jpg,https://commons.wikimedia.org/wiki/File:Glossogobius%20olivaceus%20Gobius.jpg,魚類
649,オオクチイシナギ,魚類,脊椎動物,スズキア目,スズキ科,スズキ科に分類され海で生活する魚でオオクチイシナギと呼ばれる。,Q2746299,Stereolepis doederleini,282883,92032703030200,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Stereolepis_doederleini_2.jpg/960px-Stereolepis_doederleini_2.jpg,https://commons.wikimedia.org/wiki/File:Stereolepis%20doederleini%202.jpg,魚類
650,オオスジイシモチ,魚類,脊椎動物,スズキア目,テンジクダイ科,テンジクダイ科に分類され海で生活する魚でオオスジイシモチと呼ばれる。,Q1076072,Ostorhinchus doederleini,713303,92032717082400,,,魚類
651,オキアジ,魚類,脊椎動物,スズキア目,アジ科,アジ科に分類され海で生活する魚でオキアジと呼ばれる。,Q2485817,Uraspis helvola,218449,92032724150100,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Uraspis_helvola.jpg/960px-Uraspis_helvola.jpg,https://commons.wikimedia.org/wiki/File:Uraspis%20helvola.jpg,魚類
652,オニカサゴ,魚類,脊椎動物,カサゴ目,フサカサゴ科,フサカサゴ科に分類され海で生活する魚でオニカサゴと呼ばれる。,Q2559285,Scorpaenopsis cirrosa,277520,92033901100100,https://upload.wikimedia.org/wikipedia/commons/8/8a/OniKGg.jpg,https://commons.wikimedia.org/wiki/File:OniKGg.jpg,魚類
653,クモハゼ,魚類,脊椎動物,ハゼア目,ハゼ科,ハゼ科に分類され海で生活する魚でクモハゼと呼ばれる。,Q2428916,Bathygobius fuscus,209215,92033402650200,,,魚類
654,クロガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海で生活する魚でクロガレイと呼ばれる。,Q3020153,Pseudopleuronectes obscurus,275358,92034104140100,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Pseudopleuronectes_obscurus.jpg/960px-Pseudopleuronectes_obscurus.jpg,https://commons.wikimedia.org/wiki/File:Pseudopleuronectes%20obscurus.jpg,魚類
655,クロソラスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海で生活する魚でクロソラスズメダイと呼ばれる。,Q2203259,Stegastes nigricans,218849,92032756080100,https://upload.wikimedia.org/wikipedia/commons/9/93/Stegastes_nigricans_1.jpg,https://commons.wikimedia.org/wiki/File:Stegastes%20nigricans%201.jpg,魚類
656,ゲンロクダイ,魚類,脊椎動物,スズキア目,チヨウチヨウウオ科,チヨウチヨウウオ科に分類され海で生活する魚でゲンロクダイと呼ばれる。,Q10656104,Roa modesta,475052,92032750033500,,,魚類
657,サクラダイ,魚類,脊椎動物,スズキア目,ハタ科,ハタ科に分類され海で生活する魚でサクラダイと呼ばれる。,Q1871227,Sacura margaritacea,277201,92032705240100,,,魚類
658,サヨリ,魚類,脊椎動物,ダツ目,サヨリ科,サヨリ科に分類され海で生活する魚でサヨリと呼ばれる。,Q2210199,Hyporhamphus sajori,272196,92031203010100,,,魚類
659,スダレカワハギ,魚類,脊椎動物,フグ目,カワハギ科,カワハギ科に分類され海で生活する魚でスダレカワハギと呼ばれる。,Q2220765,Acreichthys radiatus,277766,92034204050300,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Radial_Filefish.jpg/960px-Radial_Filefish.jpg,https://commons.wikimedia.org/wiki/File:Radial%20Filefish.jpg,魚類
660,スダレダイ,魚類,脊椎動物,スズキア目,スダレダイ科,スダレダイ科に分類され海で生活する魚でスダレダイと呼ばれる。,Q2178411,Drepane longimana,220047,92032747010200,https://upload.wikimedia.org/wikipedia/commons/9/94/Drepane_longimana.jpg,https://commons.wikimedia.org/wiki/File:Drepane%20longimana.jpg,魚類
661,タナゴモドキ,魚類,脊椎動物,ハゼア目,ハゼ科,ハゼ科に分類され海で生活する魚でタナゴモドキと呼ばれる。,Q2224354,Hypseleotris cyprinoides,278158,92033402070100,,,魚類
662,ダツ,魚類,脊椎動物,ダツ目,ダツ科,ダツ科に分類され海で生活する魚でダツと呼ばれる。,Q2699698,Strongylura anastomella,275977,92031201020100,,,魚類
663,チカメエチオピア,魚類,脊椎動物,スズキア目,シマガツオ科,シマガツオ科に分類され海で生活する魚でチカメエチオピアと呼ばれる。,Q1042323,Eumegistus illustris,280749,92032729030100,,,魚類
664,ツルギエチオピア,魚類,脊椎動物,スズキア目,シマガツオ科,シマガツオ科に分類され海で生活する魚でツルギエチオピアと呼ばれる。,Q1962067,Taractes rubescens,126787,92032729020200,,,魚類
665,テングダイ,魚類,脊椎動物,スズキア目,カワビシヤ科,カワビシヤ科に分類され海で生活する魚でテングダイと呼ばれる。,Q5235337,Evistias acutirostris,280765,92032752020100,,,魚類
666,テンス,魚類,脊椎動物,スズキア目,ベラ科,ベラ科に分類され海で生活する魚でテンスと呼ばれる。,Q3760347,Iniistius dea,312551,92032761290900,https://upload.wikimedia.org/wikipedia/commons/e/ee/TensuAd.jpg,https://commons.wikimedia.org/wiki/File:TensuAd.jpg,魚類
667,ナガサキスズメダイ,魚類,脊椎動物,スズキア目,スズメダイ科,スズメダイ科に分類され海で生活する魚でナガサキスズメダイと呼ばれる。,Q1043668,Pomacentrus nagasakiensis,277160,92032756121000,https://upload.wikimedia.org/wikipedia/commons/9/96/NagasakiSD.jpg,https://commons.wikimedia.org/wiki/File:NagasakiSD.jpg,魚類
668,ニジギンポ,魚類,脊椎動物,ギンポア目,イソギンポ科,イソギンポ科に分類され海で生活する魚でニジギンポと呼ばれる。,Q2344071,Petroscirtes breviceps,219331,92033511080200,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Short_headed_sabretooth_blenny_-_Petroscirtes_breviceps.jpg/960px-Short_headed_sabretooth_blenny_-_Petroscirtes_breviceps.jpg,https://commons.wikimedia.org/wiki/File:Short%20headed%20sabretooth%20blenny%20-%20Petroscirtes%20breviceps.jpg,魚類
669,ネンブツダイ,魚類,脊椎動物,スズキア目,テンジクダイ科,テンジクダイ科に分類され海で生活する魚でネンブツダイと呼ばれる。,Q2180899,Ostorhinchus semilineatus,1022235,92032717081800,https://upload.wikimedia.org/wikipedia/commons/d/d4/NenbutsuDIsango.jpg,https://commons.wikimedia.org/wiki/File:NenbutsuDIsango.jpg,魚類
670,ハナツノハギ,魚類,脊椎動物,フグ目,カワハギ科,カワハギ科に分類され海で生活する魚でハナツノハギと呼ばれる。,Q75368,Pseudalutarius nasicornis,220074,92034204130100,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Rhino_filefish_(Pseudalutarius_nasicornis)_(44585863224).jpg/960px-Rhino_filefish_(Pseudalutarius_nasicornis)_(44585863224).jpg,https://commons.wikimedia.org/wiki/File:Rhino%20filefish%20(Pseudalutarius%20nasicornis)%20(44585863224).jpg,魚類
671,ハマダイ,魚類,脊椎動物,スズキア目,フエダイ科,フエダイ科に分類され海で生活する魚でハマダイと呼ばれる。,Q2227776,Etelis coruscans,212544,92032740030100,,,魚類
672,ヒガンフグ,魚類,脊椎動物,フグ目,フグ科,フグ科に分類され海で生活する魚でヒガンフグと呼ばれる。,Q1074478,Takifugu pardalis,278422,92034208011500,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Takifugu_pardalis_Moguranpia.jpg/960px-Takifugu_pardalis_Moguranpia.jpg,https://commons.wikimedia.org/wiki/File:Takifugu%20pardalis%20Moguranpia.jpg,魚類
673,ヒレジロマンザイウオ,魚類,脊椎動物,スズキア目,シマガツオ科,シマガツオ科に分類され海で生活する魚でヒレジロマンザイウオと呼ばれる。,Q3703959,Taractichthys steindachneri,221420,92032729040100,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Fis01170_(28066510502).jpg/960px-Fis01170_(28066510502).jpg,https://commons.wikimedia.org/wiki/File:Fis01170%20(28066510502).jpg,魚類
674,フサギンポ,魚類,脊椎動物,ギンポア目,タウエガジ科,タウエガジ科に分類され海で生活する魚でフサギンポと呼ばれる。,Q3080567,Chirolophis japonicus,273989,92033512030100,,,魚類
675,フタスジタマガシラ,魚類,脊椎動物,スズキア目,イトヨリダイ科,イトヨリダイ科に分類され海で生活する魚でフタスジタマガシラと呼ばれる。,Q2415683,Scolopsis bilineata,209219,92032744020700,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Besugato_rayado_(Scolopsis_bilineata)%2C_Anilao%2C_Filipinas%2C_2023-08-25%2C_DD_237.jpg/960px-Besugato_rayado_(Scolopsis_bilineata)%2C_Anilao%2C_Filipinas%2C_2023-08-25%2C_DD_237.jpg,https://commons.wikimedia.org/wiki/File:Besugato%20rayado%20(Scolopsis%20bilineata)%2C%20Anilao%2C%20Filipinas%2C%202023-08-25%2C%20DD%20237.jpg,魚類
676,ヘビギンポ,魚類,脊椎動物,ギンポア目,ヘビギンポ科,ヘビギンポ科に分類され海で生活する魚でヘビギンポと呼ばれる。,Q81850748,Enneapterygius etheostoma,402617,92033508020100,https://upload.wikimedia.org/wikipedia/commons/b/bd/Enneapterygius_etheostomus.jpg,https://commons.wikimedia.org/wiki/File:Enneapterygius%20etheostomus.jpg,魚類
677,ホウライヒメジ,魚類,脊椎動物,スズキア目,ヒメジ科,ヒメジ科に分類され海で生活する魚でホウライヒメジと呼ばれる。,Q2442496,Parupeneus ciliatus,218661,92032735030400,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Whitesaddle_goatfish_1.jpg/960px-Whitesaddle_goatfish_1.jpg,https://commons.wikimedia.org/wiki/File:Whitesaddle%20goatfish%201.jpg,魚類
678,ホテイウオ,魚類,脊椎動物,カサゴ目,ダンゴウオ科,ダンゴウオ科に分類され海で生活する魚でホテイウオと呼ばれる。,Q2119379,Aptocyclus ventricosus,254299,92033917040100,https://upload.wikimedia.org/wikipedia/commons/f/f3/Smooth_lumpsucker.jpg,https://commons.wikimedia.org/wiki/File:Smooth%20lumpsucker.jpg,魚類
679,ミズン,魚類,脊椎動物,ニシン目,ニシン科,ニシン科に分類され海で生活する魚でミズンと呼ばれる。,Q2213535,Herklotsichthys quadrimaculatus,212264,92030201050100,https://upload.wikimedia.org/wikipedia/commons/3/3a/Herklotsichthys_quadrimaculatus_white_background.jpg,https://commons.wikimedia.org/wiki/File:Herklotsichthys%20quadrimaculatus%20white%20background.jpg,魚類
680,ムツ,魚類,脊椎動物,スズキア目,ムツ科,ムツ科に分類され海で生活する魚でムツと呼ばれる。,Q1533277,Scombrops boops,220088,92032721010100,https://upload.wikimedia.org/wikipedia/commons/f/fd/Mutsu201307.jpg,https://commons.wikimedia.org/wiki/File:Mutsu201307.jpg,魚類
681,メイタガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海で生活する魚でメイタガレイと呼ばれる。,Q1037256,Pleuronichthys cornutus,282291,92034104090100,,,魚類
682,ワニトカゲギス,魚類,脊椎動物,ワニトカゲギス目,ワニトカゲギス科,ワニトカゲギス科に分類され海で生活する魚でワニトカゲギスと呼ばれる。,Q3495416,Stomias affinis,158736,92030704010100,,,魚類
683,アカナマダ,魚類,脊椎動物,アカマンボウ目,アカナマダ科,アカナマダ科に分類され海で生活する魚でアカナマダと呼ばれる。,Q2880264,Lophotus capellei,272528,92032303010100,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Lophotus_capellei_Marinepia.jpg/960px-Lophotus_capellei_Marinepia.jpg,https://commons.wikimedia.org/wiki/File:Lophotus%20capellei%20Marinepia.jpg,魚類
684,アカマツカサ,魚類,脊椎動物,キンメダイ目,イツトウダイ科,イツトウダイ科に分類され海で生活する魚でアカマツカサと呼ばれる。,Q2587964,Myripristis berndti,217927,92032108030900,,,魚類
685,アマクチビ,魚類,脊椎動物,スズキア目,フエフキダイ科,フエフキダイ科に分類され海で生活する魚でアマクチビと呼ばれる。,Q31653,Lethrinus erythracanthus,212066,92032746050300,,,魚類
686,イタチウオ,魚類,脊椎動物,アシロ目,アシロ科,アシロ科に分類され海で生活する魚でイタチウオと呼ばれる。,Q1041503,Brotula multibarbata,217797,92031802010100,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Brotula_multibarbata.jpg/960px-Brotula_multibarbata.jpg,https://commons.wikimedia.org/wiki/File:Brotula%20multibarbata.jpg,魚類
687,イトヒキイワシ,魚類,脊椎動物,ハダカイワシ目,イトヒキイワシ科,イトヒキイワシ科に分類され海で生活する魚でイトヒキイワシと呼ばれる。,Q598761,Bathypterois atricolor,221394,92031107010100,,,魚類
688,イトフエフキ,魚類,脊椎動物,スズキア目,フエフキダイ科,フエフキダイ科に分類され海で生活する魚でイトフエフキと呼ばれる。,Q3156865,Lethrinus genivittatus,212078,92032746050200,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Lethrinus_genivittatus_JNC2640.JPG/960px-Lethrinus_genivittatus_JNC2640.JPG,https://commons.wikimedia.org/wiki/File:Lethrinus%20genivittatus%20JNC2640.JPG,魚類
689,イトマキフグ,魚類,脊椎動物,フグ目,イトマキフグ科,イトマキフグ科に分類され海で生活する魚でイトマキフグと呼ばれる。,Q1044994,Kentrocapros aculeatus,278931,92034205010100,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Kentrocapros_aculeatus_(Takeshima_aquarium).jpg/960px-Kentrocapros_aculeatus_(Takeshima_aquarium).jpg,https://commons.wikimedia.org/wiki/File:Kentrocapros%20aculeatus%20(Takeshima%20aquarium).jpg,魚類
